Process_ID,Interval,Layer,Sv_mean,NASC,Height_mean,Depth_mean,Layer_depth_min,Layer_depth_max,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Noise_Sv_1m,Minimum_Sv_threshold_applied,Maximum_Sv_threshold_applied,Standard_deviation,Thickness_mean,Range_mean,Exclude_below_line_range_mean,Exclude_above_line_range_mean,Center_of_mass,Inertia,Proportion_occupied,Equivalent_area,Aggregation_index
161,1282,56,-62.017074,133.714796,4.936225,287.535831,285.000000,290.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000065744792,4.936225,287.535831,641.561548,10.000000,287.534659,1.885309,0.594017,25.974214,0.038500
161,1282,57,-63.236813,100.973067,4.936225,292.472056,290.000000,295.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000046571180,4.936225,292.472056,641.561548,10.000000,292.351058,1.696123,0.587607,27.709410,0.036089
161,1282,58,-64.404607,80.133946,5.126080,297.503209,295.000000,300.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000040182047,5.126080,297.503209,641.561548,10.000000,297.290179,2.075254,0.553498,25.362188,0.039429
161,1282,59,-63.852540,87.625969,4.936225,302.534362,300.000000,305.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000045234072,4.936225,302.534362,641.561548,10.000000,302.262490,1.885189,0.570513,24.658286,0.040554
161,1282,60,-65.044811,66.589498,4.936225,307.470587,305.000000,310.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000028012208,4.936225,307.470587,641.561548,10.000000,307.169985,1.976395,0.544872,30.195279,0.033118
161,1282,61,-66.221129,52.742938,5.126080,312.501740,310.000000,315.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000023789259,5.126080,312.501740,641.561548,10.000000,312.412261,2.219806,0.537037,28.338761,0.035287
161,1282,62,-65.964428,53.882042,4.936225,317.532893,315.000000,320.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000020768294,4.936225,317.532893,641.561548,10.000000,317.532982,2.339968,0.553419,32.511320,0.030759
161,1282,63,-64.712114,71.891144,4.936225,322.469118,320.000000,325.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000033886662,4.936225,322.469118,641.561548,10.000000,322.390000,2.150191,0.553419,27.119256,0.036874
161,1282,64,-64.467383,78.983971,5.126080,327.500271,325.000000,330.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000040679029,5.126080,327.500271,641.561548,10.000000,327.364883,2.375772,0.549383,24.617879,0.040621
161,1282,65,-65.005793,67.190447,4.936225,332.531424,330.000000,335.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000036122214,4.936225,332.531424,641.561548,10.000000,332.221589,2.019221,0.553419,23.569858,0.042427
161,1282,66,-65.137376,65.185228,4.936225,337.467649,335.000000,340.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000029176171,4.936225,337.467649,641.561548,10.000000,337.670203,2.239515,0.568376,28.523027,0.035059
161,1282,67,-65.103902,68.216120,5.126080,342.498802,340.000000,345.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000031051173,5.126080,342.498802,641.561548,10.000000,342.261890,2.284199,0.559671,28.080754,0.035612
161,1282,68,-65.594550,58.672131,4.936225,347.529955,345.000000,350.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000026456624,4.936225,347.529955,641.561548,10.000000,347.616945,1.773111,0.572650,28.321963,0.035308
161,1282,69,-65.378260,61.668140,4.936225,352.466180,350.000000,355.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000032834104,4.936225,352.466180,641.561548,10.000000,352.670773,1.846373,0.574786,23.828326,0.041967
161,1282,70,-66.011760,55.347905,5.126080,357.497333,355.000000,360.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000025080924,5.126080,357.497333,641.561548,10.000000,357.458635,2.093697,0.547325,28.207255,0.035452
161,1282,71,-65.163900,64.788336,4.936225,362.528486,360.000000,365.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000033058518,4.936225,362.528486,641.561548,10.000000,362.490963,2.270847,0.574786,24.971411,0.040046
161,1282,72,-65.413737,61.166432,4.936225,367.464711,365.000000,370.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000027550978,4.936225,367.464711,641.561548,10.000000,367.422500,2.346681,0.564103,28.351830,0.035271
161,1282,73,-64.492698,78.524899,5.126080,372.495864,370.000000,375.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000034143834,5.126080,372.495864,641.561548,10.000000,372.384337,2.338758,0.572016,29.371029,0.034047
161,1282,74,-64.419949,76.893904,4.936225,377.527017,375.000000,380.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000040258354,4.936225,377.527017,641.561548,10.000000,377.609867,2.172276,0.568376,24.278743,0.041188
161,1282,75,-65.300307,62.785037,4.936225,382.463242,380.000000,385.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000034130489,4.936225,382.463242,641.561548,10.000000,382.205333,2.142443,0.568376,23.274254,0.042966
161,1282,76,-65.339774,64.610016,5.126080,387.494395,385.000000,390.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000029650839,5.126080,387.494395,641.561548,10.000000,387.594627,2.425987,0.561728,27.850562,0.035906
161,1282,77,-65.315338,62.568104,4.936225,392.525548,390.000000,395.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000025875308,4.936225,392.525548,641.561548,10.000000,392.695611,1.882211,0.579060,30.651697,0.032625
161,1282,78,-66.410366,48.623951,4.936225,397.461773,395.000000,400.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000022319391,4.936225,397.461773,641.561548,10.000000,397.438555,2.196102,0.551282,27.839344,0.035920
161,1282,79,-66.445393,50.088487,5.126080,402.492926,400.000000,405.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000025423341,5.126080,402.492926,641.561548,10.000000,402.409092,2.531250,0.559671,25.023362,0.039963
161,1282,80,-66.557768,47.001315,4.936225,407.524079,405.000000,410.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000027859836,4.936225,407.524079,641.561548,10.000000,407.320200,2.223965,0.523504,21.006392,0.047605
161,1282,81,-68.527666,29.862092,4.936225,412.460304,410.000000,415.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000013759313,4.936225,412.460304,641.561548,10.000000,412.263673,1.954206,0.525641,27.736602,0.036053
161,1282,82,-67.940484,35.500038,5.126080,417.491457,415.000000,420.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000015945677,5.126080,417.491457,641.561548,10.000000,417.445179,2.269625,0.516461,28.455766,0.035142
161,1282,83,-69.294448,25.028917,4.936225,422.522610,420.000000,425.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000010804435,4.936225,422.522610,641.561548,10.000000,422.479723,2.129681,0.510684,29.500949,0.033897
161,1282,84,-68.698285,28.711659,4.936225,427.458836,425.000000,430.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000011423204,4.936225,427.458836,641.561548,10.000000,427.651957,1.917546,0.527778,31.678983,0.031567
161,1282,85,-69.911281,22.550136,5.126080,432.489988,430.000000,435.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000010827555,5.126080,432.489988,641.561548,10.000000,431.992361,1.972019,0.487654,26.577069,0.037626
161,1282,86,-75.879097,5.495119,4.936225,437.521141,435.000000,440.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000003918201,4.936225,437.521141,641.561548,10.000000,437.073698,2.074991,0.232906,16.487277,0.060653
161,1282,87,-79.137933,2.594738,4.936225,442.457367,440.000000,445.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000002715011,4.936225,442.457367,641.561548,10.000000,442.028215,1.662561,0.123932,9.143232,0.109371
161,1282,88,-80.492557,1.972520,5.126080,447.488519,445.000000,450.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000002378909,5.126080,447.488519,641.561548,10.000000,446.569585,1.734306,0.094650,6.981825,0.143229
161,1282,89,-84.273253,0.795356,4.936225,452.519672,450.000000,455.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000001228587,4.936225,452.519672,641.561548,10.000000,453.048063,2.103894,0.055556,4.615964,0.216639
161,1282,90,-82.673338,1.149617,4.936225,457.455898,455.000000,460.000000,12,29,128147.389395,20160428, 15:18:42.6360,36.81294121,-122.20448633,-999.000000,1,0,0.00000001462112,4.936225,457.455898,641.561548,10.000000,457.712288,2.009689,0.076923,6.544837,0.152792
